"","sample","predicted_tf","deconv_tool","tumor_type","regions","seq_depth","seq_method","mixture_type","expected_tf"
"10077","healthy_merged_LUAD_0.05_620000000_rep6",0.160974460935615,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.05
"10078","healthy_merged_LUAD_0.05_620000000_rep7",0.151553328358439,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.05
"10079","healthy_merged_LUAD_0.05_620000000_rep8",0.156334067592252,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.05
"10080","healthy_merged_LUAD_0.05_620000000_rep9",0.155984690300439,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.05
"10081","healthy_merged_LUAD_0.1_620000000_rep1",0.281258143478095,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10082","healthy_merged_LUAD_0.1_620000000_rep10",0.268990662807613,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10083","healthy_merged_LUAD_0.1_620000000_rep2",0.279090394943447,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10084","healthy_merged_LUAD_0.1_620000000_rep3",0.272089539577882,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10085","healthy_merged_LUAD_0.1_620000000_rep4",0.280911203315812,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10086","healthy_merged_LUAD_0.1_620000000_rep5",0.275448190375207,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10087","healthy_merged_LUAD_0.1_620000000_rep6",0.275294073288989,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10088","healthy_merged_LUAD_0.1_620000000_rep7",0.276047590441603,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10089","healthy_merged_LUAD_0.1_620000000_rep8",0.272084689170571,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10090","healthy_merged_LUAD_0.1_620000000_rep9",0.273997694485993,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.1
"10091","healthy_merged_LUAD_0.25_620000000_rep1",0.584606694710371,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10092","healthy_merged_LUAD_0.25_620000000_rep10",0.581132771603997,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10093","healthy_merged_LUAD_0.25_620000000_rep2",0.569892783852558,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10094","healthy_merged_LUAD_0.25_620000000_rep3",0.582576979015906,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10095","healthy_merged_LUAD_0.25_620000000_rep4",0.579609192774103,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10096","healthy_merged_LUAD_0.25_620000000_rep5",0.580112036435116,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10097","healthy_merged_LUAD_0.25_620000000_rep6",0.579540735601328,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10098","healthy_merged_LUAD_0.25_620000000_rep7",0.579455595434304,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10099","healthy_merged_LUAD_0.25_620000000_rep8",0.58043275643918,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10100","healthy_merged_LUAD_0.25_620000000_rep9",0.578441068735759,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.25
"10101","healthy_merged_LUAD_0.5_620000000_rep1",0.985207705035147,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10102","healthy_merged_LUAD_0.5_620000000_rep10",0.996250947871224,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10103","healthy_merged_LUAD_0.5_620000000_rep2",0.996433427818746,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10104","healthy_merged_LUAD_0.5_620000000_rep3",0.996070082113601,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10105","healthy_merged_LUAD_0.5_620000000_rep4",0.987364137918425,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10106","healthy_merged_LUAD_0.5_620000000_rep5",0.997896136912874,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10107","healthy_merged_LUAD_0.5_620000000_rep6",0.994895327974887,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10108","healthy_merged_LUAD_0.5_620000000_rep7",0.992799793083107,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10109","healthy_merged_LUAD_0.5_620000000_rep8",1,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10110","healthy_merged_LUAD_0.5_620000000_rep9",0.996962203479003,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0.5
"10111","healthy_merged_LUAD_0_620000000_rep1",0.0313184015124255,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10112","healthy_merged_LUAD_0_620000000_rep10",0.0344528988998393,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10113","healthy_merged_LUAD_0_620000000_rep2",0.030939631957792,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10114","healthy_merged_LUAD_0_620000000_rep3",0.0386286254587097,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10115","healthy_merged_LUAD_0_620000000_rep4",0.0364944357257207,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10116","healthy_merged_LUAD_0_620000000_rep5",0.0312293101836044,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10117","healthy_merged_LUAD_0_620000000_rep6",0.0348733175332179,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10118","healthy_merged_LUAD_0_620000000_rep7",0.0320029593517686,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10119","healthy_merged_LUAD_0_620000000_rep8",0.0300030375791476,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10120","healthy_merged_LUAD_0_620000000_rep9",0.0349716182904444,"MeDeCom","LUAD","rrbs20-200","620M","wgbs","in_silico",0
"10121","healthy_merged_BLCA_0.0001_62000000_rep1",0.0347,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10122","healthy_merged_BLCA_0.0001_62000000_rep10",0.0208,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10123","healthy_merged_BLCA_0.0001_62000000_rep2",0.0343,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10124","healthy_merged_BLCA_0.0001_62000000_rep3",0.0448,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10125","healthy_merged_BLCA_0.0001_62000000_rep4",0.0484,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10126","healthy_merged_BLCA_0.0001_62000000_rep5",0.0375,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10127","healthy_merged_BLCA_0.0001_62000000_rep6",0.0343,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10128","healthy_merged_BLCA_0.0001_62000000_rep7",0.0378,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10129","healthy_merged_BLCA_0.0001_62000000_rep8",0.0408,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10130","healthy_merged_BLCA_0.0001_62000000_rep9",0.0501,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10131","healthy_merged_BLCA_0.001_62000000_rep1",0.0345,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10132","healthy_merged_BLCA_0.001_62000000_rep10",0.0488,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10133","healthy_merged_BLCA_0.001_62000000_rep2",0.0256,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10134","healthy_merged_BLCA_0.001_62000000_rep3",0.0596,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10135","healthy_merged_BLCA_0.001_62000000_rep4",0.0375,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10136","healthy_merged_BLCA_0.001_62000000_rep5",0.038,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10137","healthy_merged_BLCA_0.001_62000000_rep6",0.0699,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10138","healthy_merged_BLCA_0.001_62000000_rep7",0.0401,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10139","healthy_merged_BLCA_0.001_62000000_rep8",0.0362,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10140","healthy_merged_BLCA_0.001_62000000_rep9",0.0474,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10141","healthy_merged_BLCA_0.003_62000000_rep1",0.0448,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10142","healthy_merged_BLCA_0.003_62000000_rep10",0.0471,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10143","healthy_merged_BLCA_0.003_62000000_rep2",0.0521,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10144","healthy_merged_BLCA_0.003_62000000_rep3",0.0384,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10145","healthy_merged_BLCA_0.003_62000000_rep4",0.0307,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10146","healthy_merged_BLCA_0.003_62000000_rep5",0.0323,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10147","healthy_merged_BLCA_0.003_62000000_rep6",0.0567,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10148","healthy_merged_BLCA_0.003_62000000_rep7",0.0413,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10149","healthy_merged_BLCA_0.003_62000000_rep8",0.0609,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10150","healthy_merged_BLCA_0.003_62000000_rep9",0.0421,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10151","healthy_merged_BLCA_0.007_62000000_rep1",0.0421,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10152","healthy_merged_BLCA_0.007_62000000_rep10",0.0516,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10153","healthy_merged_BLCA_0.007_62000000_rep2",0.0478,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10154","healthy_merged_BLCA_0.007_62000000_rep3",0.058,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10155","healthy_merged_BLCA_0.007_62000000_rep4",0.0479,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10156","healthy_merged_BLCA_0.007_62000000_rep5",0.0607,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10157","healthy_merged_BLCA_0.007_62000000_rep6",0.0698,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10158","healthy_merged_BLCA_0.007_62000000_rep7",0.0617,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10159","healthy_merged_BLCA_0.007_62000000_rep8",0.0623,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10160","healthy_merged_BLCA_0.007_62000000_rep9",0.0485,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.007
"10161","healthy_merged_BLCA_0.01_62000000_rep1",0.0576,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10162","healthy_merged_BLCA_0.01_62000000_rep10",0.0715,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10163","healthy_merged_BLCA_0.01_62000000_rep2",0.0637,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10164","healthy_merged_BLCA_0.01_62000000_rep3",0.0699,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10165","healthy_merged_BLCA_0.01_62000000_rep4",0.0818,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10166","healthy_merged_BLCA_0.01_62000000_rep5",0.06,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10167","healthy_merged_BLCA_0.01_62000000_rep6",0.069,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10168","healthy_merged_BLCA_0.01_62000000_rep7",0.0689,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10169","healthy_merged_BLCA_0.01_62000000_rep8",0.0727,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10170","healthy_merged_BLCA_0.01_62000000_rep9",0.0604,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.01
"10171","healthy_merged_BLCA_0.025_62000000_rep1",0.113,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10172","healthy_merged_BLCA_0.025_62000000_rep10",0.1214,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10173","healthy_merged_BLCA_0.025_62000000_rep2",0.1016,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10174","healthy_merged_BLCA_0.025_62000000_rep3",0.1018,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10175","healthy_merged_BLCA_0.025_62000000_rep4",0.0914,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10176","healthy_merged_BLCA_0.025_62000000_rep5",0.116,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10177","healthy_merged_BLCA_0.025_62000000_rep6",0.1091,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10178","healthy_merged_BLCA_0.025_62000000_rep7",0.1154,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10179","healthy_merged_BLCA_0.025_62000000_rep8",0.1117,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10180","healthy_merged_BLCA_0.025_62000000_rep9",0.096,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.025
"10181","healthy_merged_BLCA_0.05_62000000_rep1",0.1788,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10182","healthy_merged_BLCA_0.05_62000000_rep10",0.1875,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10183","healthy_merged_BLCA_0.05_62000000_rep2",0.1936,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10184","healthy_merged_BLCA_0.05_62000000_rep3",0.1927,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10185","healthy_merged_BLCA_0.05_62000000_rep4",0.191,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10186","healthy_merged_BLCA_0.05_62000000_rep5",0.1655,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10187","healthy_merged_BLCA_0.05_62000000_rep6",0.1703,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10188","healthy_merged_BLCA_0.05_62000000_rep7",0.2001,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10189","healthy_merged_BLCA_0.05_62000000_rep8",0.1802,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10190","healthy_merged_BLCA_0.05_62000000_rep9",0.1869,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.05
"10191","healthy_merged_BLCA_0.1_62000000_rep1",0.3096,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10192","healthy_merged_BLCA_0.1_62000000_rep10",0.2757,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10193","healthy_merged_BLCA_0.1_62000000_rep2",0.2811,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10194","healthy_merged_BLCA_0.1_62000000_rep3",0.2984,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10195","healthy_merged_BLCA_0.1_62000000_rep4",0.298,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10196","healthy_merged_BLCA_0.1_62000000_rep5",0.3059,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10197","healthy_merged_BLCA_0.1_62000000_rep6",0.2906,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10198","healthy_merged_BLCA_0.1_62000000_rep7",0.3019,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10199","healthy_merged_BLCA_0.1_62000000_rep8",0.3091,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10200","healthy_merged_BLCA_0.1_62000000_rep9",0.3115,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.1
"10201","healthy_merged_BLCA_0.25_62000000_rep1",0.5968,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10202","healthy_merged_BLCA_0.25_62000000_rep10",0.5792,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10203","healthy_merged_BLCA_0.25_62000000_rep2",0.6201,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10204","healthy_merged_BLCA_0.25_62000000_rep3",0.5771,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10205","healthy_merged_BLCA_0.25_62000000_rep4",0.5885,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10206","healthy_merged_BLCA_0.25_62000000_rep5",0.6182,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10207","healthy_merged_BLCA_0.25_62000000_rep6",0.6043,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10208","healthy_merged_BLCA_0.25_62000000_rep7",0.6115,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10209","healthy_merged_BLCA_0.25_62000000_rep8",0.6011,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10210","healthy_merged_BLCA_0.25_62000000_rep9",0.613,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.25
"10211","healthy_merged_BLCA_0.5_62000000_rep1",0.9722,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10212","healthy_merged_BLCA_0.5_62000000_rep10",0.9788,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10213","healthy_merged_BLCA_0.5_62000000_rep2",0.9945,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10214","healthy_merged_BLCA_0.5_62000000_rep3",0.9843,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10215","healthy_merged_BLCA_0.5_62000000_rep4",0.9982,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10216","healthy_merged_BLCA_0.5_62000000_rep5",0.9577,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10217","healthy_merged_BLCA_0.5_62000000_rep6",1,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10218","healthy_merged_BLCA_0.5_62000000_rep7",0.9745,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10219","healthy_merged_BLCA_0.5_62000000_rep8",0.9711,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10220","healthy_merged_BLCA_0.5_62000000_rep9",0.9834,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0.5
"10221","healthy_merged_BLCA_0_62000000_rep1",0.0402,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10222","healthy_merged_BLCA_0_62000000_rep10",0.0372,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10223","healthy_merged_BLCA_0_62000000_rep2",0.0446,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10224","healthy_merged_BLCA_0_62000000_rep3",0.0405,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10225","healthy_merged_BLCA_0_62000000_rep4",0.0462,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10226","healthy_merged_BLCA_0_62000000_rep5",0.0398,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10227","healthy_merged_BLCA_0_62000000_rep6",0.0347,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10228","healthy_merged_BLCA_0_62000000_rep7",0.0445,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10229","healthy_merged_BLCA_0_62000000_rep8",0.0256,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10230","healthy_merged_BLCA_0_62000000_rep9",0.0409,"PRMeth_RF","BLCA","rrbs20-200","62M","wgbs","in_silico",0
"10231","healthy_merged_BLCA_0.0001_62000000_rep1",0.0325468128591009,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10232","healthy_merged_BLCA_0.0001_62000000_rep10",0.0186447082120111,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10233","healthy_merged_BLCA_0.0001_62000000_rep2",0.0321341237718344,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10234","healthy_merged_BLCA_0.0001_62000000_rep3",0.0426625383311289,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10235","healthy_merged_BLCA_0.0001_62000000_rep4",0.0462719666506931,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10236","healthy_merged_BLCA_0.0001_62000000_rep5",0.0353570493283017,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10237","healthy_merged_BLCA_0.0001_62000000_rep6",0.0322139725957573,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10238","healthy_merged_BLCA_0.0001_62000000_rep7",0.0356837776498438,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10239","healthy_merged_BLCA_0.0001_62000000_rep8",0.0386826734326889,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10240","healthy_merged_BLCA_0.0001_62000000_rep9",0.0480168061089681,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",1e-04
"10241","healthy_merged_BLCA_0.001_62000000_rep1",0.0323986742430481,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10242","healthy_merged_BLCA_0.001_62000000_rep10",0.046686619259563,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10243","healthy_merged_BLCA_0.001_62000000_rep2",0.023458995615948,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10244","healthy_merged_BLCA_0.001_62000000_rep3",0.0575707137593215,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10245","healthy_merged_BLCA_0.001_62000000_rep4",0.035384027593247,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10246","healthy_merged_BLCA_0.001_62000000_rep5",0.0359260102031054,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10247","healthy_merged_BLCA_0.001_62000000_rep6",0.0678249256090714,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10248","healthy_merged_BLCA_0.001_62000000_rep7",0.0379863323813085,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10249","healthy_merged_BLCA_0.001_62000000_rep8",0.034041391814959,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10250","healthy_merged_BLCA_0.001_62000000_rep9",0.0453172102885506,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.001
"10251","healthy_merged_BLCA_0.003_62000000_rep1",0.0426683250406346,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10252","healthy_merged_BLCA_0.003_62000000_rep10",0.0449740994891201,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10253","healthy_merged_BLCA_0.003_62000000_rep2",0.0500032815687641,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
"10254","healthy_merged_BLCA_0.003_62000000_rep3",0.0363219012701561,"MeDeCom","BLCA","rrbs20-200","62M","wgbs","in_silico",0.003
